#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
Positive_12|1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
Positive_13|1	0.3333333333333333	0.5	0.16666666666666674	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.5	0.0	0.5	0.5	0.16666666666666666	0.33333333333333337	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.5	0.16666666666666666	0.33333333333333337	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.16666666666666666	0.5	0.33333333333333337	0.16666666666666666	0.6666666666666666	0.16666666666666674	0.5	0.16666666666666666	0.33333333333333337	0.16666666666666666	0.3333333333333333	0.5
Positive_14|1	0.0	0.6666666666666666	0.33333333333333337	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.33333333333333337	0.6666666666666666	0.0	0.33333333333333337	0.0	0.6666666666666666	0.33333333333333337	0.0	0.6666666666666666	0.33333333333333337	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666667	1.0	0.0	0.0
Positive_15|1	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.2857142857142857	0.5714285714285714	0.1428571428571429	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.0	0.7142857142857143	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.14285714285714285	0.8571428571428571	1.1102230246251565e-16	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.14285714285714285	0.42857142857142855
Positive_16|1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.25	0.75	1.0	0.0	0.0	0.0	1.0	0.0
Positive_17|1	0.0	0.75	0.25	0.375	0.125	0.5	0.375	0.125	0.5	0.375	0.25	0.375	0.625	0.25	0.125	0.375	0.375	0.25	0.0	0.625	0.375	0.625	0.125	0.25	0.375	0.625	0.0	0.375	0.375	0.25	0.0	1.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5
Positive_18|1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.0	1.0	0.0
Positive_19|1	0.4	0.2	0.39999999999999997	0.4	0.2	0.39999999999999997	0.4	0.2	0.39999999999999997	0.6	0.0	0.4	0.6	0.4	0.0	0.6	0.0	0.4	0.4	0.2	0.39999999999999997	0.2	0.8	0.0	0.4	0.2	0.39999999999999997	0.0	1.0	0.0	0.0	0.6	0.4	0.6	0.2	0.2	0.4	0.4	0.19999999999999996
Positive_20|1	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.5714285714285714	0.2857142857142857	0.1428571428571429	0.7142857142857143	0.14285714285714285	0.14285714285714285	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.5714285714285714	0.42857142857142855	5.551115123125783e-17	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.5714285714285714	0.2857142857142857	0.1428571428571429	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.5714285714285714	0.2857142857142857	0.1428571428571429	0.0	0.8571428571428571	0.1428571428571429	0.42857142857142855	0.0	0.5714285714285714	0.2857142857142857	0.2857142857142857	0.4285714285714286
Positive_21|1	0.6	0.0	0.4	0.6	0.0	0.4	0.6	0.0	0.4	0.6	0.0	0.4	0.6	0.2	0.2	0.6	0.0	0.4	0.4	0.2	0.39999999999999997	0.0	1.0	0.0	0.4	0.0	0.6	0.0	1.0	0.0	0.0	0.6	0.4	0.6	0.2	0.2	0.4	0.6	0.0
Positive_22|1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
Positive_23|1	0.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5
Positive_24|1	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	1.0	0.0	0.0	0.0	0.6666666666666666	0.33333333333333337	1.0	0.0	0.0	0.0	0.6666666666666666	0.33333333333333337	0.0	0.0	1.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
Positive_25|1	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.6666666666666666	0.0	0.33333333333333337	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.0	0.6666666666666666	0.33333333333333337	0.0	0.6666666666666666	0.33333333333333337	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
Positive_26|1	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.0	0.8571428571428571	0.1428571428571429	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.2857142857142857	0.7142857142857143	0.0	0.5714285714285714	0.2857142857142857	0.1428571428571429	0.42857142857142855	0.2857142857142857	0.2857142857142857
Positive_27|1	0.5	0.25	0.25	0.5833333333333334	0.3333333333333333	0.08333333333333331	0.6666666666666666	0.25	0.08333333333333337	0.6666666666666666	0.08333333333333333	0.25000000000000006	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.5	0.25	0.25	0.5833333333333334	0.08333333333333333	0.3333333333333333	0.4166666666666667	0.5	0.08333333333333326	0.25	0.25	0.5	0.4166666666666667	0.5	0.08333333333333326	0.08333333333333333	0.6666666666666666	0.25	0.5	0.25	0.25	0.3333333333333333	0.5	0.16666666666666674
Positive_28|1	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
Positive_29|1	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.0	0.33333333333333337	0.6666666666666666	0.0	0.33333333333333337	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.3333333333333333	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.0	0.6666666666666666	0.33333333333333337	0.3333333333333333	0.0	0.6666666666666667	0.0	0.6666666666666666	0.33333333333333337
Positive_30|1	0.8	0.0	0.19999999999999996	0.8	0.0	0.19999999999999996	0.8	0.0	0.19999999999999996	0.8	0.0	0.19999999999999996	0.8	0.2	-5.551115123125783e-17	0.8	0.0	0.19999999999999996	0.8	0.0	0.19999999999999996	0.0	1.0	0.0	0.2	0.0	0.8	0.0	1.0	0.0	0.0	0.4	0.6	1.0	0.0	0.0	0.2	0.8	0.0
Positive_31|1	0.2	0.6	0.20000000000000007	0.4	0.6	0.0	0.4	0.6	0.0	0.4	0.4	0.19999999999999996	0.4	0.4	0.19999999999999996	0.6	0.2	0.2	0.0	0.4	0.6	0.4	0.2	0.39999999999999997	0.2	0.2	0.6000000000000001	0.2	0.4	0.4	0.0	1.0	0.0	0.4	0.4	0.19999999999999996	0.2	0.2	0.6000000000000001
Positive_32|1	0.2	0.4	0.4	0.6	0.4	0.0	0.6	0.4	0.0	0.4	0.2	0.39999999999999997	0.6	0.4	0.0	0.2	0.4	0.4	0.2	0.4	0.4	0.4	0.6	0.0	0.4	0.4	0.19999999999999996	0.4	0.6	0.0	0.0	0.8	0.19999999999999996	0.2	0.6	0.20000000000000007	0.6	0.2	0.2
Positive_33|1	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.5	0.16666666666666666	0.33333333333333337	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.16666666666666666	0.5	0.33333333333333337	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.0	0.8333333333333334	0.16666666666666663	0.16666666666666666	0.5	0.33333333333333337	0.5	0.3333333333333333	0.16666666666666669
Positive_34|1	0.6666666666666666	0.0	0.33333333333333337	0.6666666666666666	0.0	0.33333333333333337	0.6666666666666666	0.0	0.33333333333333337	0.6666666666666666	0.0	0.33333333333333337	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.6666666666666666	0.0	0.33333333333333337	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.0	1.0	0.0	0.3333333333333333	0.0	0.6666666666666667	0.0	1.0	0.0	0.0	0.6666666666666666	0.33333333333333337	0.5	0.16666666666666666	0.33333333333333337	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16
Positive_35|1	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5
Positive_36|1	0.0	0.0	1.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0
Positive_37|1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.0	0.0	1.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.0	0.0	1.0	0.6666666666666666	0.0	0.33333333333333337	0.0	1.0	0.0
Positive_38|1	0.5	0.5	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.0	0.0	0.5	0.5	0.5	0.5	0.0	0.0	0.5	0.5	1.0	0.0	0.0	0.5	0.5	0.0
Positive_39|1	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.5	0.5	0.25	0.25	0.5	0.0	0.5	0.25	0.25	0.5	0.0	1.0	0.0	0.5	0.0	0.5	0.0	1.0	0.0	0.0	0.75	0.25	0.5	0.25	0.25	0.5	0.5	0.0
Positive_40|1	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.0	0.3333333333333333	0.6666666666666667	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.0	0.3333333333333333	0.6666666666666667	0.6666666666666666	0.0	0.33333333333333337	0.0	0.6666666666666666	0.33333333333333337
Positive_41|1	0.375	0.5	0.125	0.375	0.5	0.125	0.875	0.0	0.125	0.375	0.5	0.125	0.375	0.625	0.0	0.375	0.5	0.125	0.375	0.0	0.625	0.5	0.5	0.0	0.125	0.5	0.375	0.5	0.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.625	0.375	0.0
Positive_42|1	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.5714285714285714	0.0	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.14285714285714285	0.2857142857142857	0.5714285714285715	0.2857142857142857	0.5714285714285714	0.1428571428571429	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.14285714285714285	0.7142857142857143	0.1428571428571429	0.0	1.0	0.0	0.7142857142857143	0.0	0.2857142857142857	0.42857142857142855	0.2857142857142857	0.2857142857142857
Positive_43|1	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.3333333333333333	0.5	0.16666666666666674	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.3333333333333333	0.5	0.16666666666666674	0.8333333333333334	0.16666666666666666	-2.7755575615628914e-17	0.8333333333333334	0.16666666666666666	-2.7755575615628914e-17	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.5	0.3333333333333333	0.16666666666666669	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.16666666666666666	0.6666666666666666	0.16666666666666674
Positive_44|1	0.2222222222222222	0.5555555555555556	0.2222222222222222	0.4444444444444444	0.1111111111111111	0.4444444444444445	0.5555555555555556	0.0	0.4444444444444444	0.4444444444444444	0.3333333333333333	0.22222222222222227	0.7777777777777778	0.2222222222222222	0.0	0.4444444444444444	0.3333333333333333	0.22222222222222227	0.2222222222222222	0.5555555555555556	0.2222222222222222	0.6666666666666666	0.2222222222222222	0.11111111111111116	0.2222222222222222	0.5555555555555556	0.2222222222222222	0.4444444444444444	0.4444444444444444	0.11111111111111116	0.1111111111111111	0.7777777777777778	0.11111111111111105	0.3333333333333333	0.1111111111111111	0.5555555555555556	0.4444444444444444	0.2222222222222222	0.33333333333333337
Positive_45|1	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.3333333333333333	0.6666666666666667	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.3333333333333333	0.6666666666666667	0.3333333333333333	0.0	0.6666666666666667	0.0	0.6666666666666666	0.33333333333333337
Positive_46|1	0.5	0.5	0.0	0.5	0.16666666666666666	0.33333333333333337	0.5	0.16666666666666666	0.33333333333333337	1.0	0.0	0.0	1.0	0.0	0.0	0.8333333333333334	0.16666666666666666	-2.7755575615628914e-17	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.0	0.5	0.5	0.3333333333333333	0.5	0.16666666666666674	0.16666666666666666	0.6666666666666666	0.16666666666666674	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.0	0.5	0.5
Positive_47|1	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	1.0	0.0	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.33333333333333337	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	0.0	0.6666666666666666	0.33333333333333337	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334
Positive_48|1	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.5	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.5	0.0	0.5	0.0	0.5	0.5
Positive_49|1	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.5	0.0	0.5	0.5	0.16666666666666666	0.33333333333333337	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.5	0.3333333333333333	0.16666666666666669	0.5	0.16666666666666666	0.33333333333333337	0.16666666666666666	0.6666666666666666	0.16666666666666674	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.5	0.33333333333333337	0.5	0.3333333333333333	0.16666666666666669
Positive_50|1	0.0	0.75	0.25	0.5	0.25	0.25	0.75	0.0	0.25	0.125	0.625	0.25	0.5	0.5	0.0	0.0	0.75	0.25	0.125	0.375	0.5	0.75	0.25	0.0	0.25	0.75	0.0	0.75	0.25	0.0	0.0	1.0	0.0	0.5	0.0	0.5	0.875	0.0	0.125
Positive_51|1	0.4	0.4	0.19999999999999996	0.2	0.7	0.10000000000000009	0.6	0.3	0.10000000000000003	0.3	0.5	0.19999999999999996	0.4	0.5	0.09999999999999998	0.5	0.3	0.2	0.4	0.0	0.6	0.4	0.3	0.3	0.2	0.3	0.5	0.4	0.3	0.3	0.2	0.7	0.10000000000000009	0.7	0.2	0.10000000000000003	0.5	0.4	0.09999999999999998
Positive_52|1	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.0	0.0	1.0	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.6666666666666666	0.0	0.33333333333333337	0.0	1.0	0.0
Positive_53|1	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.5	0.16666666666666666	0.33333333333333337	0.5	0.16666666666666666	0.33333333333333337	0.5	0.5	0.0	0.5	0.16666666666666666	0.33333333333333337	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.16666666666666666	0.8333333333333334	0.0	0.0	0.6666666666666666	0.33333333333333337	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.5	0.3333333333333333	0.16666666666666669
